lat,long,amenity,name,description,operator,brand,brand:wikipedia
43.0936864,131.8996333,car_wash,,,,,
43.0933034,131.8846625,community_centre,,,,,
43.0939165,131.8847671,car_wash,,,,,
43.1297592,131.9258917,cafe,Pizzaiolo,"tripadvisor.com: 2019 certificate of excellence vl.ru: Лучшая пиццерия декабря 2019 г. vl.ru: Лучшая пиццерия 2018 г., Лучшая пиццерия 2019 г.",,Pizzaiolo Group,
43.1625889,131.9524871,cafe,Pizzaiolo,"tripadvisor.com: 2019 certificate of excellence vl.ru: Лучшая пиццерия декабря 2019 г. vl.ru: Лучшая пиццерия 2018 г., Лучшая пиццерия 2019 г.",,Pizzaiolo Group,
43.1233407,131.9568672,cafe,Pizzaiolo,"tripadvisor.com: 2019 certificate of excellence vl.ru: Лучшая пиццерия декабря 2019 г. vl.ru: Лучшая пиццерия 2018 г., Лучшая пиццерия 2019 г.",,Pizzaiolo Group,
43.0972574,131.9462286,heduction,Владивостокский базовый медицинский колледж,,,,
43.1250608,131.9062543,fast_food,,,,,
43.1160849,131.9203439,facility,,,,,
43.1159932,131.920443,facility,,,,,
43.1160329,131.9203784,facility,,,,,
43.1161631,131.9202787,facility,,,,,
43.1164298,131.9204272,facility,,,,,
43.0956812,131.9454615,pharmacy,,,,,
43.1195706,131.9239737,facility,,,,,
43.091378,131.9541565,pharmacy,,,,,
43.1222899,131.8876958,cafe,Кафе АЛОХА,,,,
43.1016154,131.8916852,goverment,Пункт полиции № 13,,,,
43.1001466,131.8943533,pharmacy,,,,,
43.1000536,131.8942645,cafe,,,,,
43.1018269,131.8909932,bank,,,,,
43.102203,131.8908658,cafe,,,,,
43.1501421,131.9042073,facility,,,,,
43.1501417,131.9041732,facility,,,,,
43.1500602,131.9042705,facility,,,,,
43.1500507,131.9041421,facility,,,,,
43.1499937,131.9042272,facility,,,,,
43.1499633,131.9042044,facility,,,,,
43.1008122,131.8956693,facility,,,,,
43.1001951,131.8951432,pharmacy,,,,,
43.1009643,131.8949924,atm,,,,,
43.1005709,131.8950007,fast_food,,,,,
43.1031633,131.9173328,parking_entrance,,,,,
43.1028706,131.9157258,parking_entrance,,,,,
43.09406,131.9216549,community_centre,"Детский морской центр ""Флотилия Восток""",,,,
43.0942108,131.9216106,veterinary,,,,,
43.1030607,131.9180922,parking_entrance,,,,,
43.1228973,131.924907,atm,,,Примсоцбанк,,
43.1228902,131.9249,atm,,,ДВ Банк,,
43.1274334,131.9393662,pharmacy,Монастырёв.рф,,,,
43.1234351,131.9259181,pharmacy,,,,,
43.0814436,131.9592722,pharmacy,,,,,
43.069939,131.9371466,boat_storage,,,,,
43.0720444,131.9343665,boat_storage,,,,,
43.0719542,131.9346227,car_wash,,,,,
43.1504589,131.9043258,facility,,,,,
43.1504341,131.9043837,facility,,,,,
43.1504414,131.9043861,facility,,,,,
43.1504279,131.9043805,facility,,,,,
43.1504202,131.9043751,facility,,,,,
43.1504022,131.9042969,facility,,,,,
43.1503141,131.9042299,facility,,,,,
43.1503161,131.9042795,facility,,,,,
43.150262,131.904314,facility,,,,,
43.1502728,131.9043198,facility,,,,,
43.0730279,131.9334117,boat_storage,,,,,
43.1168141,131.8890533,cafe,,,,,
43.1171015,131.8891646,cafe,,,,,
43.119506,131.8873877,restaurant,,,,,
43.0755427,131.9591387,education,,,,,
43.0852034,131.9662251,cafe,,,,,
43.0749363,131.9490382,medics,,,,,
43.1020453,131.9229873,community_centre,,,,,
43.1021305,131.920816,medics,,,,,
43.0937941,131.9284804,cafe,,,,,
43.0855452,131.9264077,cafe,,,,,
43.0971061,131.8955029,pharmacy,,,,,
43.097365,131.8975972,goverment,Участковый пункт полиции №16,,,,
43.096975,131.8922648,education,,,,,
43.0975012,131.8946727,car_wash,,,,,
43.1600547,131.9232151,car_rental,Prime Car,,Александр,,
43.0944028,131.8946828,medics,,,,,
43.0918567,131.886746,medics,,,,,
43.0999325,131.9369105,pharmacy,,,,,
43.1169145,131.8850622,atm,,,,,
43.1515402,131.908856,atm,,,,,
43.111401,131.939687,atm,,,,,
43.1013491,131.9474074,atm,,,,,
43.1305379,131.9109106,atm,,,,,
43.0933583,131.9035023,atm,,,,,
43.1013726,131.9469219,bank,Азиатско-Тихоокеанский Банк,,,,
43.133822,131.900271,bank,Азиатско-Тихоокеанский Банк,,,,
43.0990891,131.9193542,bank,Азиатско-Тихоокеанский Банк,,,,
43.1688553,131.9223851,bank,Азиатско-Тихоокеанский Банк,,,,
43.1033487,131.9268119,cafe,,,,,
43.1024494,131.9137242,pharmacy,,,,,
43.0946749,131.8845863,facility,,Пункт приема металла,,,
43.1018522,131.9422185,education,Детская музыкальная школа №2,,,,
43.0864181,131.8543949,parking_entrance,,Ворота открыты,,,
43.2069003,132.1514401,post_office,Владивосток 690085,,АО «Почта России»,Почта России,ru:Почта России
43.1622184,131.9525245,post_office,Владивосток 690911,,АО «Почта России»,Почта России,ru:Почта России
43.1368956,131.8973762,medics,МРТ Эксперт,,МРТ Эксперт Владивосток,,
43.111477,131.9375423,restaurant,Hesburger,,Воронина Л Н,,
43.1165542,131.8823397,restaurant,Hesburger,,Воронина Л Н,,
43.1158297,131.8862289,restaurant,Hesburger,,Воронина Л Н,,
43.167521,131.911952,restaurant,Hesburger,,Воронина Л Н,,
43.1115477,131.9368717,cafe,Cinnabon,,Шевченко Алексей Алексеевич,,
43.1518845,131.9088507,cafe,Cinnabon,,Шевченко Алексей Алексеевич,,
43.1678068,131.9121203,cafe,Cinnabon,,Шевченко Алексей Алексеевич,,
43.1688476,131.9224505,atm,,,Азиатско-Тихоокеанский Банк,,
43.1177223,131.887031,cafe,Пена дней,,,,
43.15153,131.955804,grocery,Светофор,Светофор,, магазин,
43.127140000000004,131.906364,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.097485,131.95878100000002,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.16401,131.920743,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.089582,131.86086799999998,grocery,Самбери,Самбери,, сеть гипермаркетов,
43.131132,131.942266,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.102222,131.916969,grocery,Самбери,Самбери,, сеть гипермаркетов,
43.180433,131.920411,grocery,Михайловский,Михайловский,, супермаркет,
43.100468,131.903019,grocery,Самбери,Самбери,, сеть гипермаркетов,
43.165166,131.906877,grocery,Самбери,Самбери,, сеть гипермаркетов,
43.135555,131.928777,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.110469,131.876224,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.100513,131.929179,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.123036,131.95668700000002,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.148842,131.911251,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.164724,131.909476,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.155359000000004,131.914129,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.088097,131.923431,grocery,Адмирал,Адмирал,, мини-маркет,
43.131475,131.916291,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.093844,131.896344,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.119355,131.921495,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.126542,131.949936,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.133269,131.890357,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.110769,131.937602,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.118653,131.884105,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.212356,131.950917,grocery,Самбери,Самбери,, сеть гипермаркетов,
43.17277,131.936076,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.099332000000004,131.940683,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.129422,131.892968,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.162729,131.952685,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.105203,131.945824,grocery,Радиус,Радиус,, продуктовый дискаунтер,
43.112016,131.92588899999998,grocery,Стрелец,Стрелец,, супермаркет,
43.149159999999995,131.909803,grocery,Экономыч,Экономыч,, сеть дискаунтеров,
43.1689,131.924995,grocery,Мандарин,Мандарин,, супермаркет,
43.12096,131.912345,grocery,Радиус,Радиус,, продуктовый дискаунтер,
43.173056,131.919794,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.1244,131.879664,grocery,Радиус,Радиус,, продуктовый дискаунтер,
43.119238,131.93261299999998,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.129587,131.925822,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.145158,131.913572,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.091595,131.970295,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.116789000000004,131.880719,grocery,Tiko,Tiko,, мини-маркет,
43.135397999999995,131.89533,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.093782,131.86269199999998,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.111816999999995,131.961499,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.248319,132.021037,grocery,Космос,Космос,, супермаркет,
43.17373,131.925567,grocery,Парус,Парус,, сеть супермаркетов,
43.087138,131.905803,grocery,Тихоокеанский,Тихоокеанский,, супермаркет,
43.103396999999994,131.958481,grocery,Парус,Парус,, сеть супермаркетов,
43.12230200000001,131.901397,grocery,Фасоль,Фасоль,, мини-маркет,
43.095991999999995,131.913783,grocery,Мечта,Мечта,, супермаркет,
43.284215,132.069881,grocery,Светофор,Светофор,, магазин,
43.114024,131.919911,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.170633,131.948704,grocery,Жасмин,,Жасмин,,
43.108979999999995,131.877964,grocery,Salat,Salat,, магазин правильного питания,
43.176308,131.908802,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.15400800000001,131.92601299999998,grocery,Платинум,Платинум,, мини-маркет,
43.185357,131.91348200000002,grocery,МОЙ МАРТ,МОЙ МАРТ,, мини-маркет,
43.157489,131.92615800000002,grocery,Восток,Восток,, супермаркет,
43.082827,131.85191899999998,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.102321999999994,131.86406499999998,grocery,Купер,Купер,, минимаркет,
43.102484999999994,131.94016499999998,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.281758,132.064891,grocery,Экономыч,Экономыч,, сеть дискаунтеров,
43.204840999999995,131.937675,grocery,Хуторок,Хуторок,, магазин,
43.216982,131.956176,grocery,МОЙ МАРТ,МОЙ МАРТ,, мини-маркет,
43.089985999999996,131.967165,grocery,Ортена,Ортена,, продовольственный магазин,
43.113245,131.952205,grocery,Оазис,Оазис,, супермаркет,
43.140654999999995,131.915708,grocery,Дарья,Дарья,, супермаркет,
43.093934000000004,131.972769,grocery,Элит,Элит,, мини-маркет,
43.118728000000004,131.96899,grocery,Зелёнка,Зелёнка,, супермаркет,
43.230398,132.01146200000002,grocery,Молодо Зелено,Молодо Зелено,, мини-маркет,
43.200057,131.946481,grocery,ФИЛИН и СОВА,ФИЛИН и СОВА,, мини-маркет,
43.116389,131.912651,grocery,ПродЭтаж,ПродЭтаж,, мини-маркет,
43.12076500000001,131.945003,grocery,Владмаркет,Владмаркет,, мини-маркет,
43.198369,131.923475,grocery,Акуна Матата,Акуна Матата,, мини-маркет,
43.083092,131.957737,grocery,Моя Семья,Моя Семья,, мини-маркет,
43.086489,131.895396,grocery,Лилия,Лилия,, продуктовый магазин,
43.091459,131.951405,grocery,Мясной,Мясной,, фирменный гастроном,
43.261108,132.040238,grocery,Гермес,Гермес,, мини-маркет,
43.208495,132.148225,grocery,Емар,Емар,, продуктовый магазин,
43.130210999999996,132.014096,grocery,Дионис,Дионис,, алкомаркет,
43.229307,131.980273,grocery,Гарант,Гарант,, супермаркет,
43.230579999999996,131.998128,grocery,Квартал,Квартал,, мини-маркет,
43.085192,131.85519299999999,grocery,Мини-маркет,,Мини-маркет,,
43.194851,132.111865,grocery,Лазурный,Лазурный,, супермаркет,
43.222128999999995,132.00356599999998,grocery,Мини-маркет,,Мини-маркет,,
43.23186,132.032927,grocery,Акуна Матата,Акуна Матата,, мини-маркет,
43.240303000000004,132.02436,grocery,Викмаркет,Викмаркет,, супермаркет,
43.12614,131.911045,grocery,ЯППИ,ЯППИ,, супермаркет,
43.129907,131.912078,grocery,Парус,Парус,, сеть супермаркетов,
43.091291999999996,131.920885,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.093305,131.90948600000002,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.09392800000001,131.902659,grocery,Михайловский,Михайловский,, супермаркет,
43.112703,131.92883500000002,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.125576,131.915505,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.129148,131.939824,grocery,Экономыч,Экономыч,, сеть дискаунтеров,
43.12540300000001,131.942916,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.093334999999996,131.904631,grocery,Михайловский,Михайловский,, супермаркет,
43.132746999999995,131.90535,grocery,Парус,Парус,, сеть супермаркетов,
43.119057,131.95578500000002,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.122059,131.906406,grocery,Ок,Ок,, сеть супермаркетов,
43.160920000000004,131.913102,grocery,Парус,Парус,, сеть супермаркетов,
43.117821,131.886499,grocery,Tiko,Tiko,, мини-маркет,
43.123746999999995,131.905004,grocery,Tiko,Tiko,, мини-маркет,
43.131025,131.911098,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.1318,131.918301,grocery,Мини-маркет японских товаров,,Мини-маркет японских товаров,,
43.157333,131.923813,grocery,Реми,Реми,, сеть продовольственных супермаркетов,
43.12409,131.88711,grocery,Фреш25,Фреш25,, сеть супермаркетов,
43.118047999999995,131.880251,grocery,Tiko,Tiko,, мини-маркет,
43.119566,131.886541,grocery,Парус,Парус,, сеть супермаркетов,
43.102005,131.91547,grocery,Парус,Парус,, сеть супермаркетов,
43.09355,131.914051,grocery,Парус,Парус,, сеть супермаркетов,
43.132761,131.89842099999998,grocery,Комфорт плюс,Комфорт плюс,, супермаркет,
43.11816500000001,131.927825,grocery,НОВЫЙ,НОВЫЙ,, мини-маркет,
43.112449,131.919365,grocery,Горизонт 2000,Горизонт 2000,, супермаркет,
43.123087,131.887808,grocery,МОЙ МАРТ,МОЙ МАРТ,, мини-маркет,
43.113387,131.875749,grocery,UniMart,UniMart,, мини-маркет,
43.106202,131.95636499999998,grocery,Ок,Ок,, сеть супермаркетов,
43.144220000000004,131.907769,grocery,КомфортПлюс,КомфортПлюс,, супермаркет,
43.151469,131.908733,grocery,Сотка,Сотка,, супермаркет,
43.136052,131.901779,grocery,Полтинник,Полтинник,, мини-маркет,
43.114471,131.923789,grocery,Мускат,Мускат,, алкомаркет,
43.113293,131.88411499999998,grocery,Продуктовый магазин,,Продуктовый магазин,,
43.100396,131.93166499999998,grocery,Виктория,Виктория,, супермаркет,
43.105299,131.95331000000002,grocery,Tutberi,Tutberi,, супермаркет,
43.101293,131.913467,grocery,Утёс,Утёс,, мини-маркет,
43.109124,131.878019,grocery,Василёк,Василёк,, мини-маркет,
43.12269000000001,131.889835,grocery,Наш Маркет,Наш Маркет,, мини-маркет,
43.131499,131.915547,grocery,Дэлла,Дэлла,, мини-маркет,
43.11351,131.912848,grocery,Продмаркет ОК,Продмаркет ОК,, супермаркет,
43.117616999999996,131.933044,grocery,Облепиха,Облепиха,, мини-маркет,
43.153704,131.911079,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.129443,131.941366,grocery,Добрый,Добрый,, мини-маркет,
43.11255900000001,131.878268,grocery,2четыре,2четыре,, супермаркет,
43.173564,131.917698,grocery,Рыбный островок,Рыбный островок,, магазин,
43.098094,131.861919,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.117438,131.893711,grocery,Бутерброд,Бутерброд,, мини-маркет,
43.131986,131.92765500000002,grocery,Ермак,Ермак,, продуктовый магазин,
43.154291,131.915379,grocery,МОЙ МАРТ,МОЙ МАРТ,, мини-маркет,
43.114979999999996,131.943026,grocery,Дуэт,Дуэт,, мини-маркет,
43.094806,131.921675,grocery,Надежда,Надежда,, мини-маркет,
43.10339000000001,131.95386499999998,grocery,Фрегат,Фрегат,, магазин,
43.118842,131.951291,grocery,На Ладыгина,На Ладыгина,, супермаркет,
43.109429,131.944571,grocery,Новый век,Новый век,, продуктовый магазин,
43.09518,131.895499,grocery,Мини-маркет,,Мини-маркет,,
43.099883,131.936873,grocery,Еда рядом,Еда рядом,, гастроном,
43.100113,131.959768,grocery,Фадеевский,Фадеевский,, супермаркет,
43.154777,131.922412,grocery,Парус,Парус,, сеть супермаркетов,
43.155231,131.922686,grocery,Асса,Асса,, супермаркет,
43.127233000000004,131.896973,grocery,Супермаркет,,Супермаркет,,
43.115626,131.925236,grocery,Елена,Елена,, мини-маркет,
43.148445,131.91716200000002,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.112953999999995,131.881051,grocery,Дружба народов,Дружба народов,, магазин,
43.111188,131.942874,grocery,Мини-маркет,Мини-маркет,, ИП Тагиев Э.Т.,
43.103356,131.86342,grocery,Бутерброд,Бутерброд,, мини-маркет,
43.111527,131.882773,grocery,Продуктовый магазин,,Продуктовый магазин,,
43.103842,131.960078,grocery,Родник,Родник,, супермаркет,
43.104561,131.94068700000003,grocery,Family,Family,, мини-маркет,
43.09568,131.94519,grocery,Еда рядом,Еда рядом,, гастроном,
43.100604,131.862606,grocery,7 twelve,7 twelve,, супермаркет,
43.158141,131.932536,grocery,Апельсин,Апельсин,, мини-маркет,
43.176021,131.913351,grocery,Парус,Парус,, сеть супермаркетов,
43.170509,131.910047,grocery,Кировский,Кировский,, супермаркет,
43.15399,131.924118,grocery,Мини-маркет,,Мини-маркет,,
43.151621,131.914595,grocery,Комфорт,Комфорт,, мини-маркет,
43.10117,131.940056,grocery,Мини-маркет,,Мини-маркет,,
43.172838,131.909495,grocery,Лиман,Лиман,, супермаркет,
43.180479,131.916023,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.175645,131.930928,grocery,Наш маркет,Наш маркет,, супермаркет,
43.0965,131.863684,grocery,Наш Маркет,Наш Маркет,, мини-маркет,
43.149597,131.9154,grocery,Валькирия,Валькирия,, продовольственный магазин,
43.119273,131.969212,grocery,Redmart,Redmart,, магазин,
43.106204999999996,131.958384,grocery,Наталия,Наталия,, продуктовый магазин,
43.16379000000001,131.93051699999998,grocery,Квартет вкусов,Квартет вкусов,, магазин,
43.177458,131.9143,grocery,Чкаловский,Чкаловский,, супермаркет,
43.097766,131.974568,grocery,Smarket,Smarket,, супермаркет,
43.168546,131.90368899999999,grocery,Бальзам,Бальзам,, продуктовый магазин,
43.081340999999995,131.95955700000002,grocery,Илина,Илина,, продмаркет,
43.087812,131.970784,grocery,Давай зайдем,Давай зайдем,, супермаркет,
43.161031,131.94884,grocery,Добрый,Добрый,, супермаркет,
43.096026,131.960386,grocery,Виктория,Виктория,, мини-маркет,
43.169098,131.931734,grocery,МОЙ МАРТ,МОЙ МАРТ,, мини-маркет,
43.092104,131.97011799999999,grocery,Нора,Нора,, продуктовый магазин,
43.166681,131.95646399999998,grocery,МОЙ МАРТ,МОЙ МАРТ,, мини-маркет,
43.081912,131.852429,grocery,НК Альянс,НК Альянс,, мини-маркет,
43.160343,131.91141299999998,grocery,НК Альянс,НК Альянс,, мини-маркет,
43.163821999999996,131.954952,grocery,Родничок,Родничок,, мини-маркет,
43.094024,131.96425,grocery,Наш маркет,Наш маркет,, супермаркет,
43.176753999999995,131.913252,grocery,МОЙ МАРТ,МОЙ МАРТ,, мини-маркет,
43.165396,131.94892,grocery,Мини-маркет,,Мини-маркет,,
43.181740999999995,131.916585,grocery,Золотая осень,Золотая осень,, продуктовый магазин,
43.171310999999996,131.90599,grocery,Восторг,Восторг,, магазин,
43.165624,131.95533400000002,grocery,Магазин продуктов,Магазин продуктов,, ИП Солдатова И.С.,
43.169773,131.907796,grocery,Эл-Мир,Эл-Мир,, мини-маркет,
43.083021,131.853045,grocery,Минимаркет,,Минимаркет,,
43.176588,131.917087,grocery,Моя мечта,Моя мечта,, мини-маркет,
43.178098999999996,131.931135,grocery,Мини-маркет,,Мини-маркет,,
43.188284,131.91421,grocery,Эклетика,Эклетика,, мини-маркет,
43.14638,131.93123,sdek,sdek,,,,
43.128240000000005,131.89668,sdek,sdek,,,,
43.10026,131.93005,sdek,sdek,,,,
43.136179999999996,131.92991,sdek,sdek,,,,
43.09581,131.97493,sdek,sdek,,,,
43.12748,131.92318999999998,sdek,sdek,,,,
43.151509999999995,131.90988000000002,sdek,sdek,,,,
43.10333,131.89748,sdek,sdek,,,,
43.17431,131.91054,sdek,sdek,,,,
43.12896,131.93323,sdek,sdek,,,,
43.11963,131.88438,sdek,sdek,,,,
43.16918,131.91734,sdek,sdek,,,,
43.16348,131.90636999999998,sdek,sdek,,,,
43.113459999999996,131.91845,sdek,sdek,,,,
43.11253,131.93541000000002,sdek,sdek,,,,
43.09575,131.86262,sdek,sdek,,,,
43.101859999999995,131.94162,sdek,sdek,,,,
43.119228,131.921238,postamat,QIWI,,,,
43.129519,131.893219,postamat,QIWI,,,,
43.149202,131.909916,postamat,QIWI,,,,
43.158051,131.918594,postamat,PickPoint,,,,
43.126597,131.949569,postamat,QIWI,,,,
43.089305,131.860862,postamat,QIWI,,,,
43.212708,131.951079,postamat,QIWI,,,,
43.114214,131.959787,postamat,QIWI,,,,
43.124171,131.905115,postamat,QIWI,,,,
43.217021,131.956138,postamat,QIWI,,,,
43.111515,131.938022,pvz,ТД Зеркальный,,,,
43.111394,131.93461,pvz,Lamoda,,,,
43.119191,131.932688,postamat,QIWI,,,,
43.164604,131.906613,pvz,PickPoint,,,,
43.169378,131.925927,postamat,QIWI,,,,
43.096682,131.966499,postamat,QIWI,,,,
43.114029,131.895636,postamat,QIWI,,,,
43.098732,131.92042,postamat,QIWI,,,,
43.11212,131.926349,postamat,QIWI,,,,
43.092333,131.970115,postamat,QIWI,,,,
43.144127,131.907572,postamat,QIWI,,,,
43.114924,131.910763,postamat,QIWI,,,,
43.132651,131.905409,postamat,QIWI,,,,
43.180344,131.920546,postamat,QIWI,,,,
43.094097,131.863674,postamat,QIWI,,,,
43.131401,131.942231,postamat,QIWI,,,,
43.176248,131.913054,postamat,QIWI,,,,
43.110317,131.876475,postamat,QIWI,,,,
43.16877,131.925218,postamat,QIWI,,,,
43.101971,131.91556,postamat,QIWI,,,,
43.160948,131.913431,postamat,QIWI,,,,
43.129907,131.91238,postamat,QIWI,,,,
43.161947,131.932035,pvz,Exmail,,,,
43.129597,131.926028,postamat,PickPoint,,,,
43.132802,131.909227,pvz,Westfalika,,,,
43.168589,131.915893,pvz,Westfalika,,,,
43.121873,131.954736,postamat,QIWI,,,,
43.093281,131.904628,postamat,QIWI,,,,
43.102622,131.917501,postamat,PickPoint,,,,
43.10151,131.945115,pvz,Westfalika,,,,
43.153391,131.908931,pvz,Westfalika,,,,
43.094045,131.902813,postamat,PickPoint,,,,
43.119366,131.955715,postamat,QIWI,,,,
43.157702,131.92764,postamat,QIWI,,,,
43.126137,131.913126,postamat,QIWI,,,,
43.105407,131.953469,postamat,QIWI,,,,
43.111988,131.917537,postamat,QIWI,,,,
